商品コード,メーカー,ヘッドモデル,販売価格,シャフトモデル,シャフト,メーカーフレックス,クラブ種別,番手,状態（総合ランク）ランクについて,補足コメント,ヘッド上部,ヘッド下部,フェース,フレックス,発売時クラブセット組合せ内容,グリップ,本商品クラブセット組合せ内容,ヘッドカバー,クラブセット実本数,年式,お店からのコメント/商品状態,ヘッドロフト角(°),クラブ重量(g),ヘッドライ角(°),利き手,ヘッド体積(cc),シャフト長(インチ),性別,店舗名,住所,電話番号
2100368110651,ピン,ＰＩＮＧ　ＧＬＩＤＥ　ＦＯＲＧＥＤ　６０°／０８°,9878,Ｄｙｎａｍｉｃ　Ｇｏｌｄ,Ｂ,Ｓ２００,ウェッジ,ＬＷ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,ヘッドカバーなし,0,,,60.00,,64.60,スタンダード,,35.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100368786320,キャスコ,ＰＯＷＥＲ　ＴＯＲＮＡＤＯ　ＵｌｔｒａＳｈｏｔ　４４,9878,ＰＯＷＥＲ　ＴＯＲＮＡＤＯ　ＵｌｔｒａＳｈｏｔ,Ｂ,Ｒ,ユーティリティ,ＵＴ,C,,Ｃ,Ｃ,Ｃ,Ｒ,,オリジナル　良好,,純正品(普通),0,,,19.00,333.00,58.50,スタンダード,,40.750,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100368786320,キャスコ,ＰＯＷＥＲ　ＴＯＲＮＡＤＯ　ＵｌｔｒａＳｈｏｔ　４４,9878,ＰＯＷＥＲ　ＴＯＲＮＡＤＯ　ＵｌｔｒａＳｈｏｔ,Ｂ,Ｒ,ユーティリティ,ＵＴ,C,,Ｃ,Ｃ,Ｃ,Ｒ,,オリジナル　良好,,純正品(普通),0,,,19.00,333.00,58.50,スタンダード,,40.750,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100368786320,キャスコ,ＰＯＷＥＲ　ＴＯＲＮＡＤＯ　ＵｌｔｒａＳｈｏｔ　４４,9878,ＰＯＷＥＲ　ＴＯＲＮＡＤＯ　ＵｌｔｒａＳｈｏｔ,Ｂ,Ｒ,ユーティリティ,ＵＴ,C,,Ｃ,Ｃ,Ｃ,Ｒ,,オリジナル　良好,,純正品(普通),0,,,19.00,333.00,58.50,スタンダード,,40.750,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100358471687,ウィルソン,ＰＲＯＳＴＡＦＦ　ＨＯＲＮ　３４インチ（ＦＡＴ）,7678,スチール,Ｂ,その他,パター,ＰＴ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,純正品(普通),0,,,3.00,499.00,72.00,スタンダード,,34.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100358471687,ウィルソン,ＰＲＯＳＴＡＦＦ　ＨＯＲＮ　３４インチ（ＦＡＴ）,7678,スチール,Ｂ,その他,パター,ＰＴ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,純正品(普通),0,,,3.00,499.00,72.00,スタンダード,,34.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100358471687,ウィルソン,ＰＲＯＳＴＡＦＦ　ＨＯＲＮ　３４インチ（ＦＡＴ）,7678,スチール,Ｂ,その他,パター,ＰＴ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,純正品(普通),0,,,3.00,499.00,72.00,スタンダード,,34.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100372089400,ウィルソン,ＰＲＯＳＴＡＦＦ　ＳＨＩＥＬＤ　３４インチ（ＦＡＴ）,7678,スチール,Ｂ,その他,パター,ＰＴ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,純正品(普通),0,,,3.00,499.00,72.00,スタンダード,,34.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100372089400,ウィルソン,ＰＲＯＳＴＡＦＦ　ＳＨＩＥＬＤ　３４インチ（ＦＡＴ）,7678,スチール,Ｂ,その他,パター,ＰＴ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,純正品(普通),0,,,3.00,499.00,72.00,スタンダード,,34.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100372089400,ウィルソン,ＰＲＯＳＴＡＦＦ　ＳＨＩＥＬＤ　３４インチ（ＦＡＴ）,7678,スチール,Ｂ,その他,パター,ＰＴ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,純正品(普通),0,,,3.00,499.00,72.00,スタンダード,,34.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100355575371,オデッセイ,ＰＲＯＴＹＰＥ　ＴＯＵＲ　ＳＥＲＩＥＳ　＃２　３３インチ,17578,スチール,Ｃ,その他,パター,ＰＴ,D,,Ｃ,Ｃ,Ｃ,その他,,オリジナル外　良好,,ヘッドカバーなし,0,,,3.00,,70.00,スタンダード,,33.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100355575371,オデッセイ,ＰＲＯＴＹＰＥ　ＴＯＵＲ　ＳＥＲＩＥＳ　＃２　３３インチ,17578,スチール,Ｃ,その他,パター,ＰＴ,D,,Ｃ,Ｃ,Ｃ,その他,,オリジナル外　良好,,ヘッドカバーなし,0,,,3.00,,70.00,スタンダード,,33.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100355575371,オデッセイ,ＰＲＯＴＹＰＥ　ＴＯＵＲ　ＳＥＲＩＥＳ　＃２　３３インチ,17578,スチール,Ｃ,その他,パター,ＰＴ,D,,Ｃ,Ｃ,Ｃ,その他,,オリジナル外　良好,,ヘッドカバーなし,0,,,3.00,,70.00,スタンダード,,33.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100364316583,ピーエックスジー,ＰＸＧ　０３１１ＸＦ　ＧＥＮ５　１０．５°,32978,純正特注シャフト,Ｂ,Ｘ,ドライバー,１Ｗ,C,ATTAS11　４X　45.75インチ,Ｃ,Ｃ,Ｃ,Ｘ,,オリジナル外　傷あり,,純正品(普通),0,,ATTAS11　４X　45.75インチ,10.50,,59.00,スタンダード,,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100364316583,ピーエックスジー,ＰＸＧ　０３１１ＸＦ　ＧＥＮ５　１０．５°,32978,純正特注シャフト,Ｂ,Ｘ,ドライバー,１Ｗ,C,ATTAS11　４X　45.75インチ,Ｃ,Ｃ,Ｃ,Ｘ,,オリジナル外　傷あり,,純正品(普通),0,,ATTAS11　４X　45.75インチ,10.50,,59.00,スタンダード,,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100364316583,ピーエックスジー,ＰＸＧ　０３１１ＸＦ　ＧＥＮ５　１０．５°,32978,純正特注シャフト,Ｂ,Ｘ,ドライバー,１Ｗ,C,ATTAS11　４X　45.75インチ,Ｃ,Ｃ,Ｃ,Ｘ,,オリジナル外　傷あり,,純正品(普通),0,,ATTAS11　４X　45.75インチ,10.50,,59.00,スタンダード,,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100372263848,テーラーメイド,Ｑｉ１０　ＭＡＸ　３Ｗ,36278,Ｄｉａｍａｎａ　ＢＬＵＥ　ＴＭ５０（Ｑｉ１０　ＦＷ）,Ｂ,Ｓ,フェアウェイウッド,３Ｗ,D,クラウン2時方向に直径2〜3mmの欠けあり,Ｂ,Ｄ,Ｂ,Ｓ,,オリジナル　傷なし,,純正品(綺麗),0,,クラウン2時方向に直径2〜3mmの欠けあり,16.00,315.00,58.00,スタンダード,200,43.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100372263848,テーラーメイド,Ｑｉ１０　ＭＡＸ　３Ｗ,36278,Ｄｉａｍａｎａ　ＢＬＵＥ　ＴＭ５０（Ｑｉ１０　ＦＷ）,Ｂ,Ｓ,フェアウェイウッド,３Ｗ,D,クラウン2時方向に直径2〜3mmの欠けあり,Ｂ,Ｄ,Ｂ,Ｓ,,オリジナル　傷なし,,純正品(綺麗),0,,クラウン2時方向に直径2〜3mmの欠けあり,16.00,315.00,58.00,スタンダード,200,43.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100372263848,テーラーメイド,Ｑｉ１０　ＭＡＸ　３Ｗ,36278,Ｄｉａｍａｎａ　ＢＬＵＥ　ＴＭ５０（Ｑｉ１０　ＦＷ）,Ｂ,Ｓ,フェアウェイウッド,３Ｗ,D,クラウン2時方向に直径2〜3mmの欠けあり,Ｂ,Ｄ,Ｂ,Ｓ,,オリジナル　傷なし,,純正品(綺麗),0,,クラウン2時方向に直径2〜3mmの欠けあり,16.00,315.00,58.00,スタンダード,200,43.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100368838265,テーラーメイド,Ｒ１１　３Ｗ,5478,Ｍｏｔｏｒｅ　６０（フェアウェイ）Ｒ１１用,Ｂ,Ｓ,フェアウェイウッド,３Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,ヘッドカバーなし,0,,,15.50,337.00,58.50,スタンダード,160,43.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100368838265,テーラーメイド,Ｒ１１　３Ｗ,5478,Ｍｏｔｏｒｅ　６０（フェアウェイ）Ｒ１１用,Ｂ,Ｓ,フェアウェイウッド,３Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,ヘッドカバーなし,0,,,15.50,337.00,58.50,スタンダード,160,43.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100368838265,テーラーメイド,Ｒ１１　３Ｗ,5478,Ｍｏｔｏｒｅ　６０（フェアウェイ）Ｒ１１用,Ｂ,Ｓ,フェアウェイウッド,３Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,ヘッドカバーなし,0,,,15.50,337.00,58.50,スタンダード,160,43.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100356129801,テーラーメイド,Ｒ１１Ｓ　　９°,6578,Ｍｏｔｏｒｅ　６０（Ｒ１１Ｓ用）,Ｂ,Ｓ,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル外　良好,,ヘッドカバーなし,0,,,9.00,314.00,58.00,スタンダード,460,45.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100356129801,テーラーメイド,Ｒ１１Ｓ　　９°,6578,Ｍｏｔｏｒｅ　６０（Ｒ１１Ｓ用）,Ｂ,Ｓ,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル外　良好,,ヘッドカバーなし,0,,,9.00,314.00,58.00,スタンダード,460,45.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100356129801,テーラーメイド,Ｒ１１Ｓ　　９°,6578,Ｍｏｔｏｒｅ　６０（Ｒ１１Ｓ用）,Ｂ,Ｓ,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル外　良好,,ヘッドカバーなし,0,,,9.00,314.00,58.00,スタンダード,460,45.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100360357320,テーラーメイド,ｒ５　ＸＬ　ＰＬＵＳ　５Ｗ,3289,ＸＬ−５０（２００８）　フェアウェイ,Ｂ,Ｓ,フェアウェイウッド,５Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　傷あり,,ヘッドカバーなし,0,,,18.00,,59.00,スタンダード,164,42.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100360357320,テーラーメイド,ｒ５　ＸＬ　ＰＬＵＳ　５Ｗ,3289,ＸＬ−５０（２００８）　フェアウェイ,Ｂ,Ｓ,フェアウェイウッド,５Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　傷あり,,ヘッドカバーなし,0,,,18.00,,59.00,スタンダード,164,42.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100360357320,テーラーメイド,ｒ５　ＸＬ　ＰＬＵＳ　５Ｗ,3289,ＸＬ−５０（２００８）　フェアウェイ,Ｂ,Ｓ,フェアウェイウッド,５Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　傷あり,,ヘッドカバーなし,0,,,18.00,,59.00,スタンダード,164,42.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100360007225,ロイヤルコレクション,ＲＣ　ＢＢ　ＷＥＤＧＥ　５８°,19778,Ｄｙｎａｍｉｃ　Ｇｏｌｄ,Ｂ,Ｓ２００,ウェッジ,ＳＷ,B,,Ｂ,Ｂ,Ｂ,Ｓ,,オリジナル　傷なし,,ヘッドカバーなし,0,,,58.00,469.00,63.50,スタンダード,,35.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100360007225,ロイヤルコレクション,ＲＣ　ＢＢ　ＷＥＤＧＥ　５８°,19778,Ｄｙｎａｍｉｃ　Ｇｏｌｄ,Ｂ,Ｓ２００,ウェッジ,ＳＷ,B,,Ｂ,Ｂ,Ｂ,Ｓ,,オリジナル　傷なし,,ヘッドカバーなし,0,,,58.00,469.00,63.50,スタンダード,,35.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100360007225,ロイヤルコレクション,ＲＣ　ＢＢ　ＷＥＤＧＥ　５８°,19778,Ｄｙｎａｍｉｃ　Ｇｏｌｄ,Ｂ,Ｓ２００,ウェッジ,ＳＷ,B,,Ｂ,Ｂ,Ｂ,Ｓ,,オリジナル　傷なし,,ヘッドカバーなし,0,,,58.00,469.00,63.50,スタンダード,,35.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100364606257,ロイヤルコレクション,ＲＣ　ＳＴＡＲ　ｆｄ　ＦＯＲＧＥＤ　６Ｓ（実本数：６本セット）,17578,ＮＳ　ＰＲＯ　９５０ＧＨ,Ｂ,Ｒ,アイアンセット,５Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｒ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,,,24.00,,61.00,スタンダード,,38.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100364606257,ロイヤルコレクション,ＲＣ　ＳＴＡＲ　ｆｄ　ＦＯＲＧＥＤ　６Ｓ（実本数：６本セット）,17578,ＮＳ　ＰＲＯ　９５０ＧＨ,Ｂ,Ｒ,アイアンセット,５Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｒ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,,,24.00,,61.00,スタンダード,,38.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100364606257,ロイヤルコレクション,ＲＣ　ＳＴＡＲ　ｆｄ　ＦＯＲＧＥＤ　６Ｓ（実本数：６本セット）,17578,ＮＳ　ＰＲＯ　９５０ＧＨ,Ｂ,Ｒ,アイアンセット,５Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｒ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,,,24.00,,61.00,スタンダード,,38.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100368822714,ヤマハ,ＲＭＸ　２１６　１０．５°,13178,Ｓｐｅｅｄｅｒ　６６１　ＥＶＯＬＵＴＩＯＮ　ＩＩ,Ｃ,Ｓ,ドライバー,１Ｗ,D,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　傷あり,,純正品(汚い),0,,,10.50,316.00,,スタンダード,460,45.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100368822714,ヤマハ,ＲＭＸ　２１６　１０．５°,13178,Ｓｐｅｅｄｅｒ　６６１　ＥＶＯＬＵＴＩＯＮ　ＩＩ,Ｃ,Ｓ,ドライバー,１Ｗ,D,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　傷あり,,純正品(汚い),0,,,10.50,316.00,,スタンダード,460,45.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100368822714,ヤマハ,ＲＭＸ　２１６　１０．５°,13178,Ｓｐｅｅｄｅｒ　６６１　ＥＶＯＬＵＴＩＯＮ　ＩＩ,Ｃ,Ｓ,ドライバー,１Ｗ,D,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　傷あり,,純正品(汚い),0,,,10.50,316.00,,スタンダード,460,45.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100362338310,ヤマハ,ＲＭＸ　ＶＤ（２０２４）　３Ｗ,37378,ＴＥＮＳＥＩ　ＴＲ５０ｆ,Ｂ,Ｓ,フェアウェイウッド,３Ｗ,C,,Ｂ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,純正品(普通),0,,,15.00,313.00,56.00,スタンダード,,43.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100362338310,ヤマハ,ＲＭＸ　ＶＤ（２０２４）　３Ｗ,37378,ＴＥＮＳＥＩ　ＴＲ５０ｆ,Ｂ,Ｓ,フェアウェイウッド,３Ｗ,C,,Ｂ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,純正品(普通),0,,,15.00,313.00,56.00,スタンダード,,43.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100362338310,ヤマハ,ＲＭＸ　ＶＤ（２０２４）　３Ｗ,37378,ＴＥＮＳＥＩ　ＴＲ５０ｆ,Ｂ,Ｓ,フェアウェイウッド,３Ｗ,C,,Ｂ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,純正品(普通),0,,,15.00,313.00,56.00,スタンダード,,43.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100364055116,ヤマハ,ＲＭＸ　ＶＤ（２０２４）　３Ｗ,34078,ＴＥＮＳＥＩ　ＴＲ５０ｆ,Ｂ,Ｓ,フェアウェイウッド,３Ｗ,C,塗装剥がれあり,Ｃ,Ｂ,Ｂ,Ｓ,,オリジナル　良好,,純正品(普通),0,,塗装剥がれあり,15.00,313.00,56.00,スタンダード,,43.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100364055116,ヤマハ,ＲＭＸ　ＶＤ（２０２４）　３Ｗ,34078,ＴＥＮＳＥＩ　ＴＲ５０ｆ,Ｂ,Ｓ,フェアウェイウッド,３Ｗ,C,塗装剥がれあり,Ｃ,Ｂ,Ｂ,Ｓ,,オリジナル　良好,,純正品(普通),0,,塗装剥がれあり,15.00,313.00,56.00,スタンダード,,43.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100364055116,ヤマハ,ＲＭＸ　ＶＤ（２０２４）　３Ｗ,34078,ＴＥＮＳＥＩ　ＴＲ５０ｆ,Ｂ,Ｓ,フェアウェイウッド,３Ｗ,C,塗装剥がれあり,Ｃ,Ｂ,Ｂ,Ｓ,,オリジナル　良好,,純正品(普通),0,,塗装剥がれあり,15.00,313.00,56.00,スタンダード,,43.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100368373674,ヤマハ,ＲＭＸ　ＶＤ／Ｍ（２０２４）　６Ｓ（実本数：６本セット）,92378,ＮＳ　ＰＲＯ　ＭＯＤＵＳ３　ＴＯＵＲ１０５,Ｂ,Ｓ,アイアンセット,５Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｓ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,,,24.00,407.00,60.50,スタンダード,,38.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100368373674,ヤマハ,ＲＭＸ　ＶＤ／Ｍ（２０２４）　６Ｓ（実本数：６本セット）,92378,ＮＳ　ＰＲＯ　ＭＯＤＵＳ３　ＴＯＵＲ１０５,Ｂ,Ｓ,アイアンセット,５Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｓ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,,,24.00,407.00,60.50,スタンダード,,38.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100368373674,ヤマハ,ＲＭＸ　ＶＤ／Ｍ（２０２４）　６Ｓ（実本数：６本セット）,92378,ＮＳ　ＰＲＯ　ＭＯＤＵＳ３　ＴＯＵＲ１０５,Ｂ,Ｓ,アイアンセット,５Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｓ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,,,24.00,407.00,60.50,スタンダード,,38.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365772753,ヤマハ,ＲＭＸ　ＶＤ５９　　９．５°,29678,Ｄｉａｍａｎａ　ＹＲ,Ｂ,Ｓ,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,純正品(普通),0,,,9.50,299.00,59.00,スタンダード,460,45.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365772753,ヤマハ,ＲＭＸ　ＶＤ５９　　９．５°,29678,Ｄｉａｍａｎａ　ＹＲ,Ｂ,Ｓ,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,純正品(普通),0,,,9.50,299.00,59.00,スタンダード,460,45.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365772753,ヤマハ,ＲＭＸ　ＶＤ５９　　９．５°,29678,Ｄｉａｍａｎａ　ＹＲ,Ｂ,Ｓ,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,純正品(普通),0,,,9.50,299.00,59.00,スタンダード,460,45.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
